meeting_id,tot,n,dm_enum,dm_closing,dm_conn,li_aizuchi,li_understand,conf_request,conf_report,su_proposal,su_hedged,su_risk,info,listen,conf,speakup,y_weak
tv126,139.7443125,45,0.0,0.0,0.08121976341613188,0.007442163343857063,0.0,0.0,0.0,0.0,0.0,0.01717422310120854,0.5118624152730179,0.21781459257129543,0.00020630899827846105,0.060651371122324965,0.1976336719912292
tv127,178.70000000000002,36,0.0,0.0027979854504756574,0.1303861219921657,0.0,0.013989927252378312,0.0,0.0,0.0,0.012311135982092828,0.06681589255735872,0.44878282502985734,0.43721347427191987,0.00020630899827846105,0.866954988529952,0.4382893992075019
tv128,355.76,73,0.02451090622891835,0.0,0.09784686305374411,0.0,0.011974364740274317,0.0,0.0,0.009051045648751985,0.029795367663593503,0.038171801214301734,0.9996320343701716,0.43721347427191987,0.00020630899827846105,0.9968717705432173,0.6084808970458968
tv129,95.52000000000001,27,0.07893634840871022,0.0,0.08479899497487438,0.0,0.0,0.04396984924623118,0.08982412060301512,0.0,0.0,0.0,0.9999989492577062,0.004088839685969286,0.9999935496214726,0.004521877866023084,0.5021508041077928
tv130,97.22,20,0.0,0.0,0.08660769389014608,0.0,0.0,0.0,0.054721250771446205,0.0,0.0,0.0,0.3002002702918852,0.004088839685969286,0.9996931558402029,0.14660753386985984,0.3626474499219793
tv131,114.15,37,0.033639947437582154,0.0,0.14480946123521682,0.0,0.0,0.0,0.0,0.015067893123083652,0.0,0.030661410424879573,0.9996918776150855,0.004088839685969286,0.00020630899827846105,0.9607212199470636,0.4911770615615992
tv132,38.769999999999996,13,0.0,0.0,0.13721949961310292,0.0,0.0,0.0,0.0,0.0,0.0,0.05777663141604332,0.6076040908673526,0.5,0.5,0.9822077777448291,0.6474529671530455
tv133,58.239999999999995,13,0.0,0.0,0.13307005494505494,0.0,0.0,0.0,0.21926510989010983,0.3990384615384617,0.0,0.0,0.6076040908673526,0.5,0.9996931558402029,0.9998374375847068,0.7767836710730656
tv134,21.21,5,0.0,0.0,0.5473833097595473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076040908673526,0.5,0.5,0.5,0.5269010227168381
tv135,123.42999999999999,38,0.0,0.0,0.1813173458640524,0.0,0.0,0.0,0.020254395203759202,0.0,0.016203516163007373,0.02430527424451106,0.5560165835999645,0.004088839685969286,0.581204772372965,0.22374901743842796,0.3412648032743317
tv136,49.900000000000006,13,0.0,0.0,0.3106212424849699,0.007615230460921893,0.007615230460921893,0.0,0.22044088176352702,0.0,0.0,0.1066132264529058,0.6076040908673526,0.9813753752651537,0.9996931558402029,0.9822077777448291,0.8927200999293846
tv137,85.16999999999999,13,0.0,0.0,0.12422214394739932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076040908673526,0.5,0.5,0.5,0.5269010227168381
tv138,245.52000000000004,39,0.0,0.0,0.009612251547735413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118624152730179,0.004088839685969286,0.00020630899827846105,0.004521877866023084,0.13016986045582218
tv139,24.88,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24089660691648035,0.5,0.5,0.5,0.4352241517291201
tv140,80.94999999999999,23,0.11241507103150096,0.0,0.1430512662137122,0.0,0.0,0.0,0.025200741198270444,0.0,0.0,0.0,0.9999978494011043,0.004088839685969286,0.9019095771191421,0.00888593683645558,0.4787205507606678
tv141,129.2,39,0.0,0.018885448916408653,0.08297213622291023,0.0,0.008823529411764602,0.020743034055727555,0.0,0.0,0.0,0.02786377708978335,0.4053692761530672,0.43721347427191987,0.005748056719313311,0.060651371122324965,0.22724554456665635
tv142,103.60000000000001,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021042471042470968,0.0,0.09502095012162115,0.004088839685969286,0.001365285197515286,0.019875295781199474,0.0300875926965763
tv143,59.69,19,0.0,0.0,0.20690232869827435,0.0,0.0,0.0,0.15178421846205398,0.0,0.0,0.0,0.3387673778533657,0.004088839685969286,0.9996931558402029,0.14660753386985984,0.37228922681234944
tv144,31.48,12,0.0,0.0,0.05717916137229978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645625089987539,0.5,0.5,0.5,0.5161406272496885
tv145,104.84,20,0.0,0.0,0.07687905379626106,0.0,0.0,0.0,0.0,0.0,0.0,0.07897748950782142,0.3002002702918852,0.004088839685969286,0.5,0.9822077777448291,0.44662422193067086
tv146,391.92050000000006,100,0.03569601488056888,0.0036742145409591927,0.08790047981669752,0.00377627605598589,0.0,0.0,0.0340885460188992,0.033374115413712685,0.005817506356518808,0.0,0.9994341142363797,0.21781459257129543,0.581204772372965,0.9995817375311179,0.6995088041779395
tv147,8.0,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076040908673526,0.5,0.5,0.5,0.5269010227168381
tv148,43.94,12,0.0,0.05188893946290396,0.0,0.01593081474738278,0.0,0.0,0.04733727810650884,0.0,0.0,0.0,0.27157149222781296,0.8558503601492433,0.9996931558402029,0.5,0.6567787520543148
tv149,58.796125,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326618038178537,0.0,0.24089660691648035,0.5,0.5,0.8684381255758293,0.5273336831230775
tv150,20.7113125,9,0.0,0.0,0.0,0.14249760849294318,0.0,0.0,0.0,0.0,0.0,0.0,0.24089660691648035,0.9996173915459167,0.5,0.5,0.5601284996155993
tv151,74.39,18,0.0,0.0,0.05645920150557865,0.0,0.0,0.0,0.09221669579244521,0.030918134157817065,0.0,0.12662992337679793,0.3002002702918852,0.004088839685969286,0.9996931558402029,0.9990845568115172,0.5757667056573936
tv152,14.280000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394957983193277,0.0,0.0,0.24089660691648035,0.5,0.5,0.9998374375847068,0.5601835111252969
tv153,54.22,17,0.0,0.0,0.09184802655846555,0.005533013648100279,0.0,0.0,0.0,0.0,0.0,0.0,0.3002002702918852,0.21781459257129543,0.5,0.14660753386985984,0.2911555991832601
tv154,61.19,19,0.017976793593724488,0.0,0.028109168164732783,0.0,0.027782317372119676,0.08530805687203794,0.11014871711063902,0.0,0.0,0.0,0.9991010196953534,0.9387261714334026,0.9999935496214726,0.14660753386985984,0.7711070686550221
tv155,198.77,49,0.0738542033506064,0.0,0.13397393972933552,0.018614479046133843,0.016903959350002513,0.0,0.0,0.0,0.0,0.029380691251194847,0.9999991201952847,0.9999568740495751,0.00020630899827846105,0.060651371122324965,0.5152034185913658
tv156,202.35,68,0.0,0.0,0.09389671361502348,0.009883864591055103,0.0,0.0,0.014726958240672052,0.009686187299234041,0.0,0.1277983691623424,0.5118624152730179,0.21781459257129543,0.581204772372965,0.9981947518486949,0.5772691330164933
tv157,21.42,5,0.0,0.0,0.0,0.0,0.21101774042950527,0.0,0.0,0.0,0.0,0.0,0.24089660691648035,0.9943186938471683,0.5,0.5,0.5588038251909122
tv158,66.76000000000002,12,0.0,0.0,0.158178550029958,0.0,0.0,0.047333732774116385,0.0,0.05572198921509894,0.0,0.0,0.6076040908673526,0.5,0.9794171938702657,0.9998374375847068,0.7717146805805812
tv159,64.23,16,0.0,0.0,0.0,0.01432352483263275,0.0,0.0,0.0,0.0,0.0,0.0,0.09502095012162115,0.21781459257129543,0.5,0.5,0.32820888567322914
tv160,134.63,46,0.0,0.0,0.06269033647775384,0.03572754958033128,0.0,0.0,0.0,0.04516081111193651,0.027334175146698305,0.056005347990789565,0.5118624152730179,0.9919053513072539,0.00020630899827846105,0.9999995538215889,0.6259934073500348
tv161,211.51000000000002,56,0.02571982412179105,0.0,0.11167320694057024,0.022032055221975294,0.0041605597844073345,0.0,0.0,0.0,0.0,0.060422675050825055,0.9996320343701716,0.9999568740495751,0.00020630899827846105,0.5934403499041494,0.6483088918305436
