meeting_id,tot,n,dm_enum,dm_closing,dm_conn,li_aizuchi,li_understand,conf_request,conf_report,su_proposal,su_hedged,su_risk,info,listen,conf,speakup,y_weak,y_nonverbal,y_combined
tv084,151.52,23,0.06850580781415,0.0,0.2659714889123547,0.0,0.0,0.0,0.0776135163674762,0.0,0.0,0.0,0.9999978494011044,0.0040888396859692,0.9996931558402028,0.0088859368364555,0.503166445440933,0.2993675853468007,0.40493539487556124
tv085,34.980000000000004,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408966069164803,0.5,0.5,0.5,0.4352241517291201,0.1739130434782609,0.309272197552206
tv086,21.26,5,0.0,0.0,0.2831608654750706,0.0,0.0,0.0,0.0,0.0,0.0,0.1900282220131702,0.6076040908673526,0.5,0.5,0.9822077777448291,0.6474529671530455,0.6281835291725012,0.6381650980464231
tv087,102.72,18,0.0,0.0,0.050233644859813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3002002702918852,0.0040888396859692,0.5,0.1466075338698598,0.2377241609619285,0.113871635610766,0.17802724374266818
tv088,197.7,54,0.0186140617096611,0.0,0.1753161355589276,0.0,0.0129489124936772,0.0,0.0,0.0,0.0,0.0370257966616084,0.9996918776150856,0.4372134742719198,0.0002063089982784,0.0606513711223249,0.3744407580019022,0.7935013170863717,0.5764279474806165
tv089,652.05,202,0.0519898780768347,0.006333870101986,0.1521202361782077,0.0033126293995858,0.0073613986657465,0.0,0.0030365769496203,0.0161950770646423,0.0032819569051453,0.0332489839736217,0.9999986467015364,0.9813753752651536,0.581204772372965,0.9909248011640488,0.8883758988759259,0.7107301822033755,0.8027506634397567
tv090,85.43,27,0.0,0.0,0.3104295914784034,0.0072574037223458,0.0,0.0,0.0,0.0341800304342736,0.0,0.0,0.5560165835999645,0.2178145925712954,0.0013652851975152,0.9981354877673811,0.4433329872840391,0.6798348740609678,0.5573268967105187
tv091,105.7,33,0.0473036896877956,0.0,0.1508041627246926,0.0047303689687795,0.0047303689687795,0.0,0.0,0.0,0.0,0.0206244087038788,0.9996918776150856,0.9813753752651536,0.0002063089982784,0.0606513711223249,0.5104812332502107,0.8157349896480331,0.6576135438339611
tv092,85.9603125,22,0.0,0.0,0.0816655942240786,0.0107026134880558,0.0246625441246505,0.0,0.0411817953779542,0.0839922493301777,0.0114006100198856,0.1663558400860862,0.3002002702918852,0.9990385635898676,0.901909577119142,0.9999986978400666,0.8002867772102402,0.6604554865424431,0.7328880951083621
tv093,16.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408966069164803,0.5,0.5,0.5,0.4352241517291201,0.732358370705275,0.5784428452756267
tv094,55.04,18,0.0,0.0,0.1609738372093022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387673778533657,0.0040888396859692,0.5,0.1466075338698598,0.2473659378522987,0.4447463666035231,0.34250330451038885
tv095,87.62,34,0.0,0.0,0.2166172106824925,0.0189454462451495,0.0189454462451495,0.0,0.0,0.0276192650079888,0.0,0.0,0.5560165835999645,0.9999568740495752,0.0002063089982784,0.6324515594512827,0.5471578315247752,0.2357633640169953,0.3970656981860253
tv096,50.96,14,0.0,0.0463108320251177,0.0557299843014129,0.0027472527472527,0.0,0.0,0.0,0.0,0.0,0.0,0.6036760949161432,0.8558503601492433,0.5,0.5,0.6148816137663466,0.3581780538302277,0.4911504978771374
tv097,101.84,26,0.0,0.0363315003927728,0.0316182246661429,0.0,0.0,0.0534171249018067,0.0,0.0,0.0,0.1441476826394343,0.3350931808096259,0.0040888396859692,0.0610812445615927,0.5934403499041494,0.2484259037403343,0.7115135331683455,0.4716341411246357
tv098,159.0,38,0.0,0.0,0.0656603773584905,0.0,0.0328301886792452,0.0,0.0089308176100628,0.0,0.0,0.0,0.5118624152730179,0.9387261714334026,0.581204772372965,0.004521877866023,0.5090788092363521,0.2132505175983436,0.366489572666832
tv099,138.31,27,0.2242064926614127,0.0,0.1075121104764658,0.0179307353047501,0.0159062974477622,0.0,0.0,0.0,0.0,0.026317692140843,0.9999989492577062,0.9999568740495752,0.0013652851975152,0.0606513711223249,0.5154931199067804,0.0351966873706004,0.28399023942434165
tv100,251.84,45,0.0156448538754764,0.0,0.0591645489199492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996320343701716,0.0040888396859692,0.0002063089982784,0.004521877866023,0.2521122652301105,0.1511387163561076,0.2034430146728411
